Index,file,Spectral Points,Tgas,Tref,Trot,Tvib,add_at_used,broadening_max_width,broadening_method,calculation_time,cutoff,db_use_cached,dbformat,dbpath,dlm_log_pG,dlm_log_pL,export_lines,export_rovib_fraction,folding_thresh,include_neighbouring_lines,isotope,last_modified,levelsfmt,lines_calculated,lines_cutoff,lines_in_continuum,load_energies,lvl_use_cached,mole_fraction,molecule,name,optimization,parfuncfmt,parsum_mode,path_length,pressure_mbar,profiler,pseudo_continuum_threshold,radis_version,rot_distribution,self_absorption,state,thermal_equilibrium,total_lines,vib_distribution,wG,wL,warning_broadening_threshold,warning_linestrength_cutoff,wavenum_max,wavenum_max_calc,wavenum_min,wavenum_min_calc,waveunit,wstep,zero_padding,1+wL*wG
81,20210808_Tvib300K_Trot300K_11.spec,380000,300,296,300,300,cython,300,voigt,0.509918689727783,0,1,hitran,"/home/pipebomb/Downloads/CO2 Database/02_500-625_HITEMP2010.par,/home/pipebomb/Downloads/CO2 Database/02_625-750_HITEMP2010.par,/home/pipebomb/Downloads/CO2 Database/02_750-1000_HITEMP2010.par,/home/pipebomb/Downloads/CO2 Database/02_1000-1500_HITEMP2010.par,/home/pipebomb/Downloads/CO2 Database/02_1500-2000_HITEMP2010.par,/home/pipebomb/Downloads/CO2 Database/02_2000-2125_HITEMP2010.par,/home/pipebomb/Downloads/CO2 Database/02_2125-2250_HITEMP2010.par,/home/pipebomb/Downloads/CO2 Database/02_2250-2500_HITEMP2010.par,/home/pipebomb/Downloads/CO2 Database/02_2500-3000_HITEMP2010.par,/home/pipebomb/Downloads/CO2 Database/02_2500-3000_HITEMP2010.par,/home/pipebomb/Downloads/CO2 Database/02_3000-3250_HITEMP2010.par,/home/pipebomb/Downloads/CO2 Database/02_3250-3500_HITEMP2010.par,/home/pipebomb/Downloads/CO2 Database/02_3500-3750_HITEMP2010.par,/home/pipebomb/Downloads/CO2 Database/02_3750-4000_HITEMP2010.par",0.137535078801657,0.201802888812016,0,0,1E-06,0,"1,2,3",1628365957.25284,radis,500000,0,0,0,1,1,CO2,CO2_500_4000_500000_voigt,simple,hapi,full summation,1,1000,"{'spectrum_calculation': {'check_line_databank': 0.005356788635253906, 'reinitialize': {'copy_database': 0.008823871612548828, 'memory_usage_warning': 0.0014150142669677734, 'reset_population': 2.8133392333984375e-05, 'value': 0.010284900665283203}, 'scaled_eq_linestrength': 0.02070760726928711, 'calc_lineshift': 0.0021238327026367188, 'calc_hwhm': 0.046773672103881836, 'generate_wavenumber_arrays': 0.008519411087036133, 'calc_line_broadening': {'precompute_DLM_lineshapes': 0.029067516326904297, 'DLM_Initialized_vectors': 8.821487426757812e-06, 'DLM_closest_matching_line': 0.024890899658203125, 'DLM_Distribute_lines': 0.012971878051757812, 'DLM_convolve': 0.33429884910583496, 'value': 0.4018552303314209}, 'calc_other_spectral_quan': 0.014199972152709961, 'generate_spectrum_obj': {}}}",0,0.9.29,boltzmann,1,X,1,7487030,boltzmann,4,5,0.01,0.01,4000,4150,500,350,cm-1,0.01,380001,21
82,20210808_Tvib300K_Trot300K_12.spec,380000,300,296,300,300,cython,300,fft,4.06237888336182,0,1,hitran,"/home/pipebomb/Downloads/CO2 Database/02_500-625_HITEMP2010.par,/home/pipebomb/Downloads/CO2 Database/02_625-750_HITEMP2010.par,/home/pipebomb/Downloads/CO2 Database/02_750-1000_HITEMP2010.par,/home/pipebomb/Downloads/CO2 Database/02_1000-1500_HITEMP2010.par,/home/pipebomb/Downloads/CO2 Database/02_1500-2000_HITEMP2010.par,/home/pipebomb/Downloads/CO2 Database/02_2000-2125_HITEMP2010.par,/home/pipebomb/Downloads/CO2 Database/02_2125-2250_HITEMP2010.par,/home/pipebomb/Downloads/CO2 Database/02_2250-2500_HITEMP2010.par,/home/pipebomb/Downloads/CO2 Database/02_2500-3000_HITEMP2010.par,/home/pipebomb/Downloads/CO2 Database/02_2500-3000_HITEMP2010.par,/home/pipebomb/Downloads/CO2 Database/02_3000-3250_HITEMP2010.par,/home/pipebomb/Downloads/CO2 Database/02_3250-3500_HITEMP2010.par,/home/pipebomb/Downloads/CO2 Database/02_3500-3750_HITEMP2010.par,/home/pipebomb/Downloads/CO2 Database/02_3750-4000_HITEMP2010.par",0.137535078801657,0.201802888812016,0,0,1E-06,0,"1,2,3",1628365974.07253,radis,750000,0,0,0,1,1,CO2,CO2_500_4000_750000_fft,simple,hapi,full summation,1,1000,"{'spectrum_calculation': {'check_line_databank': 0.007812738418579102, 'reinitialize': {'copy_database': 0.013358354568481445, 'memory_usage_warning': 0.0014996528625488281, 'reset_population': 2.7418136596679688e-05, 'value': 0.014902591705322266}, 'scaled_eq_linestrength': 0.030143022537231445, 'calc_lineshift': 0.0033774375915527344, 'calc_hwhm': 0.02736830711364746, 'generate_wavenumber_arrays': 0.010483503341674805, 'calc_line_broadening': {'precompute_DLM_lineshapes': 0.12421584129333496, 'DLM_Initialized_vectors': 9.298324584960938e-06, 'DLM_closest_matching_line': 0.03957319259643555, 'DLM_Distribute_lines': 0.018649816513061523, 'DLM_convolve': 3.770871877670288, 'value': 3.9543960094451904}, 'calc_other_spectral_quan': 0.013769149780273438, 'generate_spectrum_obj': {}}}",0,0.9.29,boltzmann,1,X,1,7487030,boltzmann,4,5,0.01,0.01,4000,4150,500,350,cm-1,0.01,380001,21
83,20210808_Tvib300K_Trot300K_13.spec,380000,300,296,300,300,cython,300,voigt,0.58600378036499,0,1,hitran,"/home/pipebomb/Downloads/CO2 Database/02_500-625_HITEMP2010.par,/home/pipebomb/Downloads/CO2 Database/02_625-750_HITEMP2010.par,/home/pipebomb/Downloads/CO2 Database/02_750-1000_HITEMP2010.par,/home/pipebomb/Downloads/CO2 Database/02_1000-1500_HITEMP2010.par,/home/pipebomb/Downloads/CO2 Database/02_1500-2000_HITEMP2010.par,/home/pipebomb/Downloads/CO2 Database/02_2000-2125_HITEMP2010.par,/home/pipebomb/Downloads/CO2 Database/02_2125-2250_HITEMP2010.par,/home/pipebomb/Downloads/CO2 Database/02_2250-2500_HITEMP2010.par,/home/pipebomb/Downloads/CO2 Database/02_2500-3000_HITEMP2010.par,/home/pipebomb/Downloads/CO2 Database/02_2500-3000_HITEMP2010.par,/home/pipebomb/Downloads/CO2 Database/02_3000-3250_HITEMP2010.par,/home/pipebomb/Downloads/CO2 Database/02_3250-3500_HITEMP2010.par,/home/pipebomb/Downloads/CO2 Database/02_3500-3750_HITEMP2010.par,/home/pipebomb/Downloads/CO2 Database/02_3750-4000_HITEMP2010.par",0.137535078801657,0.201802888812016,0,0,1E-06,0,"1,2,3",1628365975.55251,radis,750000,0,0,0,1,1,CO2,CO2_500_4000_750000_voigt,simple,hapi,full summation,1,1000,"{'spectrum_calculation': {'check_line_databank': 0.006749868392944336, 'reinitialize': {'copy_database': 0.016473770141601562, 'memory_usage_warning': 0.0014879703521728516, 'reset_population': 2.7894973754882812e-05, 'value': 0.01800704002380371}, 'scaled_eq_linestrength': 0.029996156692504883, 'calc_lineshift': 0.0035309791564941406, 'calc_hwhm': 0.060986995697021484, 'generate_wavenumber_arrays': 0.008445978164672852, 'calc_line_broadening': {'precompute_DLM_lineshapes': 0.030152559280395508, 'DLM_Initialized_vectors': 9.298324584960938e-06, 'DLM_closest_matching_line': 0.03724813461303711, 'DLM_Distribute_lines': 0.01998591423034668, 'DLM_convolve': 0.3560616970062256, 'value': 0.4441714286804199}, 'calc_other_spectral_quan': 0.014004230499267578, 'generate_spectrum_obj': {}}}",0,0.9.29,boltzmann,1,X,1,7487030,boltzmann,4,5,0.01,0.01,4000,4150,500,350,cm-1,0.01,380001,21
84,20210808_Tvib300K_Trot300K_14.spec,380000,300,296,300,300,cython,300,fft,4.97023105621338,0,1,hitran,"/home/pipebomb/Downloads/CO2 Database/02_500-625_HITEMP2010.par,/home/pipebomb/Downloads/CO2 Database/02_625-750_HITEMP2010.par,/home/pipebomb/Downloads/CO2 Database/02_750-1000_HITEMP2010.par,/home/pipebomb/Downloads/CO2 Database/02_1000-1500_HITEMP2010.par,/home/pipebomb/Downloads/CO2 Database/02_1500-2000_HITEMP2010.par,/home/pipebomb/Downloads/CO2 Database/02_2000-2125_HITEMP2010.par,/home/pipebomb/Downloads/CO2 Database/02_2125-2250_HITEMP2010.par,/home/pipebomb/Downloads/CO2 Database/02_2250-2500_HITEMP2010.par,/home/pipebomb/Downloads/CO2 Database/02_2500-3000_HITEMP2010.par,/home/pipebomb/Downloads/CO2 Database/02_2500-3000_HITEMP2010.par,/home/pipebomb/Downloads/CO2 Database/02_3000-3250_HITEMP2010.par,/home/pipebomb/Downloads/CO2 Database/02_3250-3500_HITEMP2010.par,/home/pipebomb/Downloads/CO2 Database/02_3500-3750_HITEMP2010.par,/home/pipebomb/Downloads/CO2 Database/02_3750-4000_HITEMP2010.par",0.137535078801657,0.201802888812016,0,0,1E-06,0,"1,2,3",1628365993.78818,radis,1000000,0,0,0,1,1,CO2,CO2_500_4000_1000000_fft,simple,hapi,full summation,1,1000,"{'spectrum_calculation': {'check_line_databank': 0.00970911979675293, 'reinitialize': {'copy_database': 0.028855085372924805, 'memory_usage_warning': 0.0014426708221435547, 'reset_population': 2.6464462280273438e-05, 'value': 0.03034210205078125}, 'scaled_eq_linestrength': 0.037227630615234375, 'calc_lineshift': 0.0031206607818603516, 'calc_hwhm': 0.031591176986694336, 'generate_wavenumber_arrays': 0.011340141296386719, 'calc_line_broadening': {'precompute_DLM_lineshapes': 0.15226340293884277, 'DLM_Initialized_vectors': 8.344650268554688e-06, 'DLM_closest_matching_line': 0.055706024169921875, 'DLM_Distribute_lines': 0.026032209396362305, 'DLM_convolve': 4.59671425819397, 'value': 4.833439588546753}, 'calc_other_spectral_quan': 0.01335906982421875, 'generate_spectrum_obj': {}}}",0,0.9.29,boltzmann,1,X,1,7487030,boltzmann,5,5,0.01,0.01,4000,4150,500,350,cm-1,0.01,380001,26
85,20210808_Tvib300K_Trot300K_15.spec,380000,300,296,300,300,cython,300,voigt,0.664825916290283,0,1,hitran,"/home/pipebomb/Downloads/CO2 Database/02_500-625_HITEMP2010.par,/home/pipebomb/Downloads/CO2 Database/02_625-750_HITEMP2010.par,/home/pipebomb/Downloads/CO2 Database/02_750-1000_HITEMP2010.par,/home/pipebomb/Downloads/CO2 Database/02_1000-1500_HITEMP2010.par,/home/pipebomb/Downloads/CO2 Database/02_1500-2000_HITEMP2010.par,/home/pipebomb/Downloads/CO2 Database/02_2000-2125_HITEMP2010.par,/home/pipebomb/Downloads/CO2 Database/02_2125-2250_HITEMP2010.par,/home/pipebomb/Downloads/CO2 Database/02_2250-2500_HITEMP2010.par,/home/pipebomb/Downloads/CO2 Database/02_2500-3000_HITEMP2010.par,/home/pipebomb/Downloads/CO2 Database/02_2500-3000_HITEMP2010.par,/home/pipebomb/Downloads/CO2 Database/02_3000-3250_HITEMP2010.par,/home/pipebomb/Downloads/CO2 Database/02_3250-3500_HITEMP2010.par,/home/pipebomb/Downloads/CO2 Database/02_3500-3750_HITEMP2010.par,/home/pipebomb/Downloads/CO2 Database/02_3750-4000_HITEMP2010.par",0.137535078801657,0.201802888812016,0,0,1E-06,0,"1,2,3",1628365995.46815,radis,1000000,0,0,0,1,1,CO2,CO2_500_4000_1000000_voigt,simple,hapi,full summation,1,1000,"{'spectrum_calculation': {'check_line_databank': 0.008255243301391602, 'reinitialize': {'copy_database': 0.029251813888549805, 'memory_usage_warning': 0.0014400482177734375, 'reset_population': 5.6743621826171875e-05, 'value': 0.030766725540161133}, 'scaled_eq_linestrength': 0.03785824775695801, 'calc_lineshift': 0.0032341480255126953, 'calc_hwhm': 0.07811403274536133, 'generate_wavenumber_arrays': 0.009052753448486328, 'calc_line_broadening': {'precompute_DLM_lineshapes': 0.0364530086517334, 'DLM_Initialized_vectors': 2.1696090698242188e-05, 'DLM_closest_matching_line': 0.05122065544128418, 'DLM_Distribute_lines': 0.02387833595275879, 'DLM_convolve': 0.3711850643157959, 'value': 0.48382139205932617}, 'calc_other_spectral_quan': 0.013622760772705078, 'generate_spectrum_obj': {}}}",0,0.9.29,boltzmann,1,X,1,7487030,boltzmann,5,5,0.01,0.01,4000,4150,500,350,cm-1,0.01,380001,26
86,20210808_Tvib300K_Trot300K_16.spec,380000,300,296,300,300,cython,300,fft,7.05156970024109,0,1,hitran,"/home/pipebomb/Downloads/CO2 Database/02_500-625_HITEMP2010.par,/home/pipebomb/Downloads/CO2 Database/02_625-750_HITEMP2010.par,/home/pipebomb/Downloads/CO2 Database/02_750-1000_HITEMP2010.par,/home/pipebomb/Downloads/CO2 Database/02_1000-1500_HITEMP2010.par,/home/pipebomb/Downloads/CO2 Database/02_1500-2000_HITEMP2010.par,/home/pipebomb/Downloads/CO2 Database/02_2000-2125_HITEMP2010.par,/home/pipebomb/Downloads/CO2 Database/02_2125-2250_HITEMP2010.par,/home/pipebomb/Downloads/CO2 Database/02_2250-2500_HITEMP2010.par,/home/pipebomb/Downloads/CO2 Database/02_2500-3000_HITEMP2010.par,/home/pipebomb/Downloads/CO2 Database/02_2500-3000_HITEMP2010.par,/home/pipebomb/Downloads/CO2 Database/02_3000-3250_HITEMP2010.par,/home/pipebomb/Downloads/CO2 Database/02_3250-3500_HITEMP2010.par,/home/pipebomb/Downloads/CO2 Database/02_3500-3750_HITEMP2010.par,/home/pipebomb/Downloads/CO2 Database/02_3750-4000_HITEMP2010.par",0.137535078801657,0.201802888812016,0,0,1E-06,0,"1,2,3",1628366015.93577,radis,2000000,0,0,0,1,1,CO2,CO2_500_4000_2000000_fft,simple,hapi,full summation,1,1000,"{'spectrum_calculation': {'check_line_databank': 0.01735830307006836, 'reinitialize': {'copy_database': 0.056717872619628906, 'memory_usage_warning': 0.0014410018920898438, 'reset_population': 2.7894973754882812e-05, 'value': 0.05820441246032715}, 'scaled_eq_linestrength': 0.07445359230041504, 'calc_lineshift': 0.005767345428466797, 'calc_hwhm': 0.07397985458374023, 'generate_wavenumber_arrays': 0.016427040100097656, 'calc_line_broadening': {'precompute_DLM_lineshapes': 0.23492765426635742, 'DLM_Initialized_vectors': 8.821487426757812e-06, 'DLM_closest_matching_line': 0.11863517761230469, 'DLM_Distribute_lines': 0.057012081146240234, 'DLM_convolve': 6.37544059753418, 'value': 6.790021896362305}, 'calc_other_spectral_quan': 0.015255451202392578, 'generate_spectrum_obj': {}}}",0,0.9.29,boltzmann,1,X,1,7487030,boltzmann,7,5,0.01,0.01,4000,4150,500,350,cm-1,0.01,380001,36
87,20210808_Tvib300K_Trot300K_17.spec,380000,300,296,300,300,cython,300,voigt,1.10958814620972,0,1,hitran,"/home/pipebomb/Downloads/CO2 Database/02_500-625_HITEMP2010.par,/home/pipebomb/Downloads/CO2 Database/02_625-750_HITEMP2010.par,/home/pipebomb/Downloads/CO2 Database/02_750-1000_HITEMP2010.par,/home/pipebomb/Downloads/CO2 Database/02_1000-1500_HITEMP2010.par,/home/pipebomb/Downloads/CO2 Database/02_1500-2000_HITEMP2010.par,/home/pipebomb/Downloads/CO2 Database/02_2000-2125_HITEMP2010.par,/home/pipebomb/Downloads/CO2 Database/02_2125-2250_HITEMP2010.par,/home/pipebomb/Downloads/CO2 Database/02_2250-2500_HITEMP2010.par,/home/pipebomb/Downloads/CO2 Database/02_2500-3000_HITEMP2010.par,/home/pipebomb/Downloads/CO2 Database/02_2500-3000_HITEMP2010.par,/home/pipebomb/Downloads/CO2 Database/02_3000-3250_HITEMP2010.par,/home/pipebomb/Downloads/CO2 Database/02_3250-3500_HITEMP2010.par,/home/pipebomb/Downloads/CO2 Database/02_3500-3750_HITEMP2010.par,/home/pipebomb/Downloads/CO2 Database/02_3750-4000_HITEMP2010.par",0.137535078801657,0.201802888812016,0,0,1E-06,0,"1,2,3",1628366018.08774,radis,2000000,0,0,0,1,1,CO2,CO2_500_4000_2000000_voigt,simple,hapi,full summation,1,1000,"{'spectrum_calculation': {'check_line_databank': 0.014022111892700195, 'reinitialize': {'copy_database': 0.054877519607543945, 'memory_usage_warning': 0.0014371871948242188, 'reset_population': 2.6941299438476562e-05, 'value': 0.05635952949523926}, 'scaled_eq_linestrength': 0.0740048885345459, 'calc_lineshift': 0.005633831024169922, 'calc_hwhm': 0.1909942626953125, 'generate_wavenumber_arrays': 0.011321067810058594, 'calc_line_broadening': {'precompute_DLM_lineshapes': 0.053452491760253906, 'DLM_Initialized_vectors': 8.58306884765625e-06, 'DLM_closest_matching_line': 0.10268998146057129, 'DLM_Distribute_lines': 0.05404949188232422, 'DLM_convolve': 0.5305166244506836, 'value': 0.7434093952178955}, 'calc_other_spectral_quan': 0.013743162155151367, 'generate_spectrum_obj': {}}}",0,0.9.29,boltzmann,1,X,1,7487030,boltzmann,7,5,0.01,0.01,4000,4150,500,350,cm-1,0.01,380001,36
88,20210808_Tvib300K_Trot300K_18.spec,380000,300,296,300,300,cython,300,fft,12.024662733078,0,1,hitran,"/home/pipebomb/Downloads/CO2 Database/02_500-625_HITEMP2010.par,/home/pipebomb/Downloads/CO2 Database/02_625-750_HITEMP2010.par,/home/pipebomb/Downloads/CO2 Database/02_750-1000_HITEMP2010.par,/home/pipebomb/Downloads/CO2 Database/02_1000-1500_HITEMP2010.par,/home/pipebomb/Downloads/CO2 Database/02_1500-2000_HITEMP2010.par,/home/pipebomb/Downloads/CO2 Database/02_2000-2125_HITEMP2010.par,/home/pipebomb/Downloads/CO2 Database/02_2125-2250_HITEMP2010.par,/home/pipebomb/Downloads/CO2 Database/02_2250-2500_HITEMP2010.par,/home/pipebomb/Downloads/CO2 Database/02_2500-3000_HITEMP2010.par,/home/pipebomb/Downloads/CO2 Database/02_2500-3000_HITEMP2010.par,/home/pipebomb/Downloads/CO2 Database/02_3000-3250_HITEMP2010.par,/home/pipebomb/Downloads/CO2 Database/02_3250-3500_HITEMP2010.par,/home/pipebomb/Downloads/CO2 Database/02_3500-3750_HITEMP2010.par,/home/pipebomb/Downloads/CO2 Database/02_3750-4000_HITEMP2010.par",0.137535078801657,0.201802888812016,0,0,1E-06,0,"1,2,3",1628366044.94325,radis,3000000,0,0,0,1,1,CO2,CO2_500_4000_3000000_fft,simple,hapi,full summation,1,1000,"{'spectrum_calculation': {'check_line_databank': 0.02518439292907715, 'reinitialize': {'copy_database': 0.0820627212524414, 'memory_usage_warning': 0.0015740394592285156, 'reset_population': 2.8848648071289062e-05, 'value': 0.08368539810180664}, 'scaled_eq_linestrength': 0.10982346534729004, 'calc_lineshift': 0.008787393569946289, 'calc_hwhm': 0.10194134712219238, 'generate_wavenumber_arrays': 0.022015094757080078, 'calc_line_broadening': {'precompute_DLM_lineshapes': 0.3990907669067383, 'DLM_Initialized_vectors': 9.298324584960938e-06, 'DLM_closest_matching_line': 0.16571927070617676, 'DLM_Distribute_lines': 0.14507746696472168, 'DLM_convolve': 10.938719749450684, 'value': 11.659836292266846}, 'calc_other_spectral_quan': 0.013283729553222656, 'generate_spectrum_obj': {}}}",0,0.9.29,boltzmann,1,X,1,7487030,boltzmann,12,5,0.01,0.01,4000,4150,500,350,cm-1,0.01,380001,61
89,20210808_Tvib300K_Trot300K_19.spec,380000,300,296,300,300,cython,300,voigt,1.89916729927063,0,1,hitran,"/home/pipebomb/Downloads/CO2 Database/02_500-625_HITEMP2010.par,/home/pipebomb/Downloads/CO2 Database/02_625-750_HITEMP2010.par,/home/pipebomb/Downloads/CO2 Database/02_750-1000_HITEMP2010.par,/home/pipebomb/Downloads/CO2 Database/02_1000-1500_HITEMP2010.par,/home/pipebomb/Downloads/CO2 Database/02_1500-2000_HITEMP2010.par,/home/pipebomb/Downloads/CO2 Database/02_2000-2125_HITEMP2010.par,/home/pipebomb/Downloads/CO2 Database/02_2125-2250_HITEMP2010.par,/home/pipebomb/Downloads/CO2 Database/02_2250-2500_HITEMP2010.par,/home/pipebomb/Downloads/CO2 Database/02_2500-3000_HITEMP2010.par,/home/pipebomb/Downloads/CO2 Database/02_2500-3000_HITEMP2010.par,/home/pipebomb/Downloads/CO2 Database/02_3000-3250_HITEMP2010.par,/home/pipebomb/Downloads/CO2 Database/02_3250-3500_HITEMP2010.par,/home/pipebomb/Downloads/CO2 Database/02_3500-3750_HITEMP2010.par,/home/pipebomb/Downloads/CO2 Database/02_3750-4000_HITEMP2010.par",0.137535078801657,0.201802888812016,0,0,1E-06,0,"1,2,3",1628366047.95119,radis,3000000,0,0,0,1,1,CO2,CO2_500_4000_3000000_voigt,simple,hapi,full summation,1,1000,"{'spectrum_calculation': {'check_line_databank': 0.022475242614746094, 'reinitialize': {'copy_database': 0.08253026008605957, 'memory_usage_warning': 0.0014233589172363281, 'reset_population': 2.8133392333984375e-05, 'value': 0.0839998722076416}, 'scaled_eq_linestrength': 0.1089630126953125, 'calc_lineshift': 0.008335590362548828, 'calc_hwhm': 0.2623867988586426, 'generate_wavenumber_arrays': 0.013204336166381836, 'calc_line_broadening': {'precompute_DLM_lineshapes': 0.09401798248291016, 'DLM_Initialized_vectors': 8.821487426757812e-06, 'DLM_closest_matching_line': 0.16308116912841797, 'DLM_Distribute_lines': 0.14651155471801758, 'DLM_convolve': 0.9754865169525146, 'value': 1.3852295875549316}, 'calc_other_spectral_quan': 0.014465093612670898, 'generate_spectrum_obj': {}}}",0,0.9.29,boltzmann,1,X,1,7487030,boltzmann,12,5,0.01,0.01,4000,4150,500,350,cm-1,0.01,380001,61
90,20210808_Tvib300K_Trot300K_20.spec,380000,300,296,300,300,cython,300,fft,13.157989025116,0,1,hitran,"/home/pipebomb/Downloads/CO2 Database/02_500-625_HITEMP2010.par,/home/pipebomb/Downloads/CO2 Database/02_625-750_HITEMP2010.par,/home/pipebomb/Downloads/CO2 Database/02_750-1000_HITEMP2010.par,/home/pipebomb/Downloads/CO2 Database/02_1000-1500_HITEMP2010.par,/home/pipebomb/Downloads/CO2 Database/02_1500-2000_HITEMP2010.par,/home/pipebomb/Downloads/CO2 Database/02_2000-2125_HITEMP2010.par,/home/pipebomb/Downloads/CO2 Database/02_2125-2250_HITEMP2010.par,/home/pipebomb/Downloads/CO2 Database/02_2250-2500_HITEMP2010.par,/home/pipebomb/Downloads/CO2 Database/02_2500-3000_HITEMP2010.par,/home/pipebomb/Downloads/CO2 Database/02_2500-3000_HITEMP2010.par,/home/pipebomb/Downloads/CO2 Database/02_3000-3250_HITEMP2010.par,/home/pipebomb/Downloads/CO2 Database/02_3250-3500_HITEMP2010.par,/home/pipebomb/Downloads/CO2 Database/02_3500-3750_HITEMP2010.par,/home/pipebomb/Downloads/CO2 Database/02_3750-4000_HITEMP2010.par",0.137535078801657,0.201802888812016,0,0,1E-06,0,"1,2,3",1628366084.92253,radis,4000000,0,0,0,1,1,CO2,CO2_500_4000_4000000_fft,simple,hapi,full summation,1,1000,"{'spectrum_calculation': {'check_line_databank': 0.032362937927246094, 'reinitialize': {'copy_database': 0.1427762508392334, 'memory_usage_warning': 0.0014472007751464844, 'reset_population': 2.6941299438476562e-05, 'value': 0.14426851272583008}, 'scaled_eq_linestrength': 0.15687894821166992, 'calc_lineshift': 0.01136326789855957, 'calc_hwhm': 0.1715867519378662, 'generate_wavenumber_arrays': 0.028398513793945312, 'calc_line_broadening': {'precompute_DLM_lineshapes': 0.4421679973602295, 'DLM_Initialized_vectors': 8.58306884765625e-06, 'DLM_closest_matching_line': 0.21518564224243164, 'DLM_Distribute_lines': 0.1806201934814453, 'DLM_convolve': 11.748935222625732, 'value': 12.599899530410767}, 'calc_other_spectral_quan': 0.01312112808227539, 'generate_spectrum_obj': {}}}",0,0.9.29,boltzmann,1,X,1,7487030,boltzmann,13,5,0.01,0.01,4000,4150,500,350,cm-1,0.01,380001,66
91,20210808_Tvib300K_Trot300K_21.spec,380000,300,296,300,300,cython,300,voigt,2.4361617565155,0,1,hitran,"/home/pipebomb/Downloads/CO2 Database/02_500-625_HITEMP2010.par,/home/pipebomb/Downloads/CO2 Database/02_625-750_HITEMP2010.par,/home/pipebomb/Downloads/CO2 Database/02_750-1000_HITEMP2010.par,/home/pipebomb/Downloads/CO2 Database/02_1000-1500_HITEMP2010.par,/home/pipebomb/Downloads/CO2 Database/02_1500-2000_HITEMP2010.par,/home/pipebomb/Downloads/CO2 Database/02_2000-2125_HITEMP2010.par,/home/pipebomb/Downloads/CO2 Database/02_2125-2250_HITEMP2010.par,/home/pipebomb/Downloads/CO2 Database/02_2250-2500_HITEMP2010.par,/home/pipebomb/Downloads/CO2 Database/02_2500-3000_HITEMP2010.par,/home/pipebomb/Downloads/CO2 Database/02_2500-3000_HITEMP2010.par,/home/pipebomb/Downloads/CO2 Database/02_3000-3250_HITEMP2010.par,/home/pipebomb/Downloads/CO2 Database/02_3250-3500_HITEMP2010.par,/home/pipebomb/Downloads/CO2 Database/02_3500-3750_HITEMP2010.par,/home/pipebomb/Downloads/CO2 Database/02_3750-4000_HITEMP2010.par",0.137535078801657,0.201802888812016,0,0,1E-06,0,"1,2,3",1628366088.48646,radis,4000000,0,0,0,1,1,CO2,CO2_500_4000_4000000_voigt,simple,hapi,full summation,1,1000,"{'spectrum_calculation': {'check_line_databank': 0.027024030685424805, 'reinitialize': {'copy_database': 0.23791861534118652, 'memory_usage_warning': 0.00148773193359375, 'reset_population': 2.765655517578125e-05, 'value': 0.23945403099060059}, 'scaled_eq_linestrength': 0.16156649589538574, 'calc_lineshift': 0.010625600814819336, 'calc_hwhm': 0.37934136390686035, 'generate_wavenumber_arrays': 0.015563488006591797, 'calc_line_broadening': {'precompute_DLM_lineshapes': 0.10430169105529785, 'DLM_Initialized_vectors': 1.0013580322265625e-05, 'DLM_closest_matching_line': 0.21720576286315918, 'DLM_Distribute_lines': 0.17990756034851074, 'DLM_convolve': 1.0805740356445312, 'value': 1.5884020328521729}, 'calc_other_spectral_quan': 0.014078617095947266, 'generate_spectrum_obj': {}}}",0,0.9.29,boltzmann,1,X,1,7487030,boltzmann,13,5,0.01,0.01,4000,4150,500,350,cm-1,0.01,380001,66
